mrr,plan_tier,months_active,usage_index,usage_trend_3m,support_tickets_90d,payment_failures,seat_utilization,days_since_login,churned
5037.16,2,43,0.3,0.2401,1,1,0.7627,8,0
492.17,1,47,0.8731,-0.0146,0,0,0.7261,2,1
776.86,1,6,0.2621,0.0932,1,0,0.3056,7,0
686.38,1,10,0.8122,-0.3696,5,0,0.6972,36,1
945.39,1,51,0.9377,-0.0502,1,0,0.2505,7,0
894.18,1,59,0.5108,0.107,0,0,0.2722,4,0
2211.21,2,8,0.2086,0.2092,2,0,0.5921,3,0
1275.23,1,55,0.3107,0.0462,1,0,0.3547,0,0
197.23,0,16,0.4571,-0.0483,2,3,0.5641,2,0
201.44,0,59,0.7074,-0.4391,11,0,0.2657,24,1
621.88,1,60,0.6187,0.0479,3,0,0.0882,4,1
255.64,0,39,0.0764,0.2417,1,0,0.1803,4,0
188.65,0,12,0.4794,-0.1323,7,1,0.05,37,1
285.11,0,48,0.3699,-0.0734,4,0,0.8663,2,0
839.91,1,7,0.3215,0.1475,0,0,0.9899,2,0
220.21,0,21,0.8236,0.0975,1,0,0.9153,4,0
1208.38,1,39,0.6323,-0.2176,9,0,0.5268,27,0
871.66,1,5,0.241,0.0645,1,0,0.2209,4,0
1290.97,1,24,0.6567,0.1208,1,0,0.7146,6,0
270.86,0,48,0.4486,0.0641,1,0,0.337,3,0
882.5,1,6,0.7982,-0.0054,2,0,0.7596,4,1
730.88,1,23,0.523,0.0334,6,0,0.6792,8,1
289.29,0,1,0.5789,0.0084,1,0,0.5625,2,0
1141.96,1,40,0.2515,-0.2757,6,0,0.4714,22,0
251.12,0,5,0.7515,0.0279,2,0,0.4837,0,0
2877.47,2,17,0.5608,-0.3873,5,1,0.2498,30,0
218.2,0,32,0.36,0.0018,2,0,0.775,7,0
1160.83,1,13,0.5466,0.0196,1,0,0.6394,1,0
726.51,1,14,0.0778,-0.1581,4,0,0.7612,2,1
390.71,0,51,0.535,0.1224,2,0,0.6424,5,0
909.2,1,47,0.72,-0.0753,10,2,0.3717,42,1
493.84,0,5,0.5313,-0.0411,0,1,0.3547,3,1
594.25,1,52,0.5551,0.0791,3,0,0.8163,8,1
530.89,1,29,0.5616,-0.0308,0,0,0.7036,4,0
233.74,0,9,0.7137,-0.0308,2,0,0.3524,7,0
178.62,0,55,0.6441,-0.1199,6,0,0.2677,58,0
548.54,1,21,0.6131,-0.3674,9,0,0.3428,40,1
360.48,0,20,0.4926,0.048,1,0,0.4009,8,0
2396.49,2,9,0.3457,-0.0576,3,0,0.5737,5,0
752.45,1,54,0.8153,-0.222,5,0,0.4326,40,1
777.27,1,18,0.4348,0.1049,2,0,0.4184,1,0
235.3,0,36,0.3263,-0.1006,6,0,0.3643,38,1
1585.81,1,15,0.3868,-0.3714,3,0,0.05,42,0
1855.29,2,54,0.3433,0.0593,1,0,0.5509,5,0
182.57,0,48,0.4776,0.0971,2,0,0.3484,5,0
383.18,0,31,0.2302,-0.0515,6,1,0.1682,58,0
268.91,0,21,0.4314,-0.1152,0,1,0.4686,2,0
591.97,0,40,0.7953,0.2607,4,0,0.6583,4,0
740.3,1,30,0.5583,0.1136,0,2,0.4557,6,0
389.93,0,57,0.4428,0.2825,4,0,0.7705,5,0
1299.83,1,41,0.1333,-0.0783,3,0,0.5593,5,0
241.63,0,2,0.5683,-0.2995,5,1,0.5074,56,1
223.6,0,50,0.0454,0.0359,3,0,0.4456,8,0
375.91,0,12,0.6767,0.1084,2,0,0.3529,2,1
2934.92,2,19,0.152,-0.3223,7,0,0.3962,36,1
543.22,1,27,0.1292,-0.1497,3,0,0.05,59,1
195.38,0,13,0.6443,-0.3569,3,0,0.5773,23,0
366.31,1,57,0.4756,0.0093,0,0,0.8065,8,0
357.19,0,59,0.7434,-0.0316,1,0,0.5237,0,1
264.61,0,10,0.6868,-0.0987,5,0,0.3505,38,1
274.0,0,20,0.1288,-0.0318,1,0,0.3977,8,0
1327.72,2,23,0.5033,0.0074,2,0,0.8265,3,0
606.0,1,41,0.3003,-0.2059,8,0,0.1431,40,1
752.9,1,36,0.4786,0.0256,0,1,0.561,8,1
229.19,0,41,0.4092,-0.0825,4,0,0.5097,14,1
302.21,0,2,0.4961,-0.0823,5,0,0.05,50,0
1091.64,1,31,0.93,-0.0886,0,0,0.7357,5,0
641.78,0,13,0.5252,0.0181,1,0,0.3073,3,0
2383.24,2,14,0.1015,-0.3731,3,0,0.0938,36,1
1315.03,1,47,0.1769,-0.424,4,0,0.517,51,0
216.89,0,9,0.2365,-0.0733,2,2,0.2533,6,0
495.21,1,2,0.493,0.0982,0,0,0.9086,2,0
2121.58,2,30,0.2653,0.1113,0,0,0.2661,5,0
165.78,0,45,0.4354,0.0624,1,0,0.4376,6,0
894.58,1,31,0.6927,-0.0265,3,0,0.952,8,0
1826.33,2,10,0.3426,-0.043,1,0,0.8704,7,0
146.33,0,47,0.5146,-0.0622,5,0,0.6287,45,0
4406.49,2,23,0.2121,0.0141,0,0,0.7105,0,0
240.26,0,43,0.2106,-0.2041,6,0,0.2911,33,0
501.73,1,13,0.1783,-0.0783,3,0,0.7885,6,1
1218.75,1,55,0.7558,-0.3226,11,0,0.2141,41,1
689.67,1,18,0.5117,-0.0998,3,0,0.05,16,0
424.72,0,59,0.7412,0.1427,4,1,0.771,1,0
688.51,1,23,0.7528,0.1216,0,0,0.5615,1,0
239.98,0,44,0.6109,-0.0112,0,0,0.5607,6,0
327.2,0,31,0.8293,-0.0097,1,0,0.8274,1,0
356.92,0,5,0.4237,0.1167,0,0,0.5525,4,0
1164.67,1,6,0.4586,-0.169,4,0,0.2367,44,1
281.03,0,25,0.3952,0.1187,1,0,0.3826,3,0
348.94,0,12,0.481,-0.099,3,0,0.529,25,1
3115.65,2,37,0.3046,0.0343,0,4,0.7484,4,1
311.09,0,9,0.4304,-0.0655,7,1,0.2751,36,1
275.88,0,36,0.7654,0.0147,3,1,0.4218,8,1
174.87,0,13,0.8235,-0.3905,3,0,0.2218,43,0
357.66,0,11,0.2469,0.0125,2,1,0.7162,5,0
903.23,1,23,0.1918,0.004,0,2,0.4912,0,1
250.92,0,35,0.8828,-0.1885,3,0,0.13,40,1
453.55,0,24,0.51,0.0991,1,0,0.6066,5,0
1456.05,2,21,0.1837,-0.3797,4,1,0.5309,38,1
1582.3,1,21,0.5735,0.0537,0,1,0.6117,2,0
883.09,1,21,0.3848,-0.0722,0,1,0.7903,0,0
2682.1,2,25,0.2386,-0.2629,7,2,0.3204,11,0
2090.08,2,51,0.511,-0.0562,2,0,0.7499,2,0
161.81,0,35,0.5077,0.0671,0,0,0.1866,1,0
847.56,1,26,0.5108,-0.2058,0,0,0.4799,3,0
1000.63,1,45,0.5054,0.0369,3,0,0.4835,4,1
367.44,0,32,0.7389,0.0245,0,0,0.4363,1,0
270.58,0,57,0.6969,-0.2683,6,0,0.5126,20,1
134.62,0,34,0.5511,-0.2869,7,0,0.3129,48,1
518.86,1,13,0.5077,-0.1013,2,0,0.4945,5,1
1825.17,1,34,0.5279,0.0156,0,0,0.4102,5,1
607.19,1,47,0.5594,-0.2766,4,1,0.1387,37,0
477.87,0,13,0.3934,-0.0824,5,0,0.4133,56,0
209.13,0,13,0.6519,0.1061,1,0,0.6922,7,0
272.06,0,36,0.6302,0.0446,1,2,0.3989,0,0
1107.7,1,54,0.3963,-0.122,9,1,0.2199,32,0
1801.11,2,21,0.6733,-0.0076,1,0,0.3876,8,0
4190.18,2,31,0.3931,-0.0034,0,0,0.5711,0,0
2464.46,2,40,0.2356,0.0442,1,0,0.7157,0,0
2820.08,2,40,0.826,0.0599,2,0,0.4997,0,1
2185.42,2,9,0.4128,0.0425,2,0,0.6509,6,0
365.2,0,24,0.6838,-0.3222,7,0,0.5098,57,1
503.94,0,60,0.734,0.003,1,0,0.4541,6,0
276.98,0,54,0.3419,0.0542,1,0,0.3043,4,1
531.28,0,47,0.4201,-0.1437,5,1,0.3928,21,1
234.12,0,2,0.6456,-0.0863,0,0,0.3852,8,0
378.92,0,26,0.579,0.2048,1,1,0.9126,7,0
2848.12,2,4,0.3037,0.0616,1,0,0.5201,2,1
199.51,0,19,0.497,-0.2372,10,2,0.6275,48,1
2586.49,2,52,0.7474,-0.0075,0,3,0.8056,3,0
892.3,1,24,0.5893,0.2611,0,0,0.3021,5,0
660.24,1,11,0.4878,0.028,2,0,0.4157,7,0
1008.81,1,44,0.2581,0.1346,0,0,0.5772,4,0
305.24,0,46,0.7554,-0.3215,4,2,0.3038,50,1
867.67,1,40,0.7868,0.0365,1,0,0.7869,0,0
283.12,0,49,0.9222,0.0085,3,0,0.209,6,1
2325.57,2,43,0.6693,-0.0293,4,0,0.7516,5,0
254.98,0,39,0.4273,0.118,3,2,0.5283,6,0
304.55,0,54,0.3626,-0.1,7,3,0.6344,41,0
710.42,1,20,0.0721,-0.0723,5,0,0.6578,31,0
2255.45,1,28,0.364,0.1104,0,0,0.2335,4,0
177.08,0,34,0.7792,-0.4026,7,1,0.2568,45,1
725.28,1,41,0.3828,-0.2556,7,0,0.3418,42,1
242.95,0,29,0.638,-0.1311,0,0,0.6232,2,1
1817.82,1,27,0.431,-0.012,2,1,0.4761,5,0
182.7,0,10,0.7224,-0.2367,3,1,0.214,17,1
336.62,0,39,0.3142,0.0212,1,0,0.5171,6,0
316.34,0,8,0.6907,-0.2423,3,0,0.0965,47,0
325.92,0,29,0.6973,0.1336,1,1,0.8585,6,0
447.02,0,25,0.339,-0.0593,6,0,0.2086,48,0
443.82,0,47,0.3233,0.263,0,0,0.5077,7,0
247.66,0,29,0.6479,-0.3363,5,0,0.1043,57,0
310.38,0,1,0.8146,-0.0068,1,0,0.9942,8,0
463.49,1,31,0.3886,-0.0892,1,3,0.4792,1,1
300.23,0,13,0.696,-0.1577,3,0,0.2912,9,1
674.06,1,23,0.5644,-0.098,3,0,0.4134,5,1
2248.44,2,18,0.3374,0.1214,2,0,0.3631,4,0
160.77,0,10,0.9537,0.0942,3,2,0.728,1,0
2765.37,2,57,0.5054,-0.0684,2,0,0.9094,0,0
160.15,0,16,0.8527,-0.3754,4,0,0.4887,10,1
305.45,0,31,0.8427,0.1006,0,0,0.6341,2,0
579.37,1,50,0.7779,-0.1833,1,0,0.4158,2,0
661.06,1,22,0.7677,0.1972,2,0,0.3013,4,0
1333.25,1,57,0.1711,-0.4411,7,0,0.4642,43,1
356.26,0,25,0.3569,0.1011,1,0,0.358,3,0
1330.68,1,57,0.1612,-0.0668,4,0,0.2409,24,1
500.59,0,28,0.437,-0.439,4,0,0.0769,11,1
221.27,0,1,0.4598,-0.0019,1,0,0.5703,8,1
490.06,0,53,0.7729,-0.1293,6,0,0.5892,28,0
1436.98,2,52,0.6412,-0.3816,1,0,0.2509,47,1
376.54,0,58,0.8147,0.0943,0,0,0.2399,7,0
748.86,1,8,0.3478,0.1648,0,0,0.6254,6,0
642.66,1,51,0.4406,0.0904,1,0,0.4965,0,0
1103.55,1,21,0.2468,-0.0058,1,0,0.3654,3,1
1238.87,1,51,0.2327,0.0776,1,0,0.7667,5,0
3306.24,2,58,0.5278,-0.1471,2,1,0.5601,7,0
312.65,0,12,0.7317,-0.3265,4,0,0.4096,27,1
303.71,0,23,0.5547,-0.3767,3,0,0.5872,15,1
1070.23,1,17,0.4099,0.0351,2,0,0.5069,3,0
322.53,0,19,0.5155,0.1362,3,0,0.6227,6,0
350.5,0,36,0.5424,-0.0975,3,0,0.4294,34,0
311.46,0,25,0.3788,0.0347,3,0,0.8467,1,0
389.5,0,40,0.2948,0.2032,1,1,0.5889,8,0
164.08,0,41,0.0895,-0.0758,1,0,0.4341,6,0
276.98,0,13,0.2854,-0.3465,5,0,0.0559,10,1
1478.64,2,3,0.736,0.1513,1,0,0.5301,4,1
319.49,0,45,0.2983,-0.0567,4,1,0.6519,53,0
4263.73,2,11,0.4581,-0.0205,2,0,0.5971,8,0
2033.05,2,12,0.2773,0.0543,0,2,0.6898,2,0
303.21,0,37,0.3001,-0.0604,0,0,0.7355,8,1
1159.79,1,16,0.6291,-0.1968,4,0,0.5904,26,1
431.61,1,12,0.204,-0.1798,1,0,0.2058,25,0
741.36,1,19,0.3739,-0.0684,3,2,0.8026,1,1
329.46,0,32,0.242,-0.0033,0,0,0.7586,3,0
105.21,0,51,0.5083,-0.3622,7,0,0.0889,27,1
206.03,0,60,0.4458,0.0853,2,0,0.5182,6,0
1308.35,1,44,0.6542,0.1835,2,0,0.8613,8,0
3409.34,2,54,0.6746,0.2397,2,0,0.5579,5,0
1014.58,1,32,0.8629,-0.0834,1,0,0.5868,6,1
1211.96,1,25,0.3929,-0.0658,2,0,0.4133,8,1
2587.66,2,50,0.5917,-0.2663,3,0,0.103,24,0
1080.97,1,19,0.2896,0.1022,2,2,0.8666,5,1
259.67,0,49,0.422,0.0108,2,0,0.7929,4,1
2499.28,2,60,0.2807,0.1278,0,0,0.679,6,0
232.42,0,24,0.5876,0.0846,1,0,0.6308,7,0
451.29,0,39,0.8439,-0.0652,1,1,0.3523,10,0
1515.9,1,47,0.5781,-0.1625,4,4,0.5561,46,1
3890.11,2,48,0.5964,-0.0925,4,0,0.3992,1,1
251.4,0,13,0.0947,-0.1256,2,0,0.5438,57,0
207.69,0,58,0.7204,-0.0098,2,2,0.7849,0,0
453.42,0,31,0.25,-0.2429,3,0,0.5539,10,1
350.81,0,3,0.8659,-0.1484,5,0,0.7246,53,1
325.34,0,8,0.3809,-0.0153,4,0,0.649,5,0
712.98,1,44,0.5296,-0.1635,10,0,0.5112,28,1
2785.57,2,26,0.6206,-0.0581,3,0,0.5605,0,0
198.35,0,7,0.7262,-0.094,4,0,0.4183,28,0
362.06,0,32,0.7815,0.098,2,0,0.328,2,0
469.89,0,36,0.3955,0.048,1,0,0.6091,6,0
513.24,0,5,0.4946,-0.0587,1,0,0.6992,7,0
1140.48,1,22,0.4198,-0.3007,5,0,0.232,19,1
548.68,1,28,0.2478,0.0932,0,0,0.5376,5,0
953.64,1,47,0.7749,-0.254,0,1,0.2132,27,0
613.25,0,40,0.9145,-0.2776,6,0,0.2886,11,1
656.69,1,6,0.7548,-0.1006,1,4,0.7695,1,1
284.05,0,37,0.6614,-0.2638,3,0,0.4884,29,0
475.62,0,55,0.1793,0.1826,1,0,0.3521,2,0
2978.64,2,4,0.2077,-0.051,2,0,0.2445,16,1
2120.22,1,60,0.5796,-0.0007,2,0,0.1883,4,0
1857.0,2,6,0.7913,0.0369,4,1,0.931,0,0
1697.33,2,38,0.3542,0.1399,0,1,0.5291,0,0
1366.03,1,22,0.8611,-0.0219,1,0,0.7742,1,0
1579.19,2,44,0.2205,-0.0742,6,0,0.3503,56,1
270.7,0,51,0.3253,-0.212,5,0,0.3895,52,0
283.41,0,52,0.6716,-0.1171,2,0,0.7124,6,1
416.75,0,53,0.3617,-0.1,1,0,0.8168,3,0
359.56,0,49,0.1478,0.0217,2,1,0.6285,1,0
340.31,0,19,0.8071,0.1291,0,0,0.967,2,0
251.9,0,28,0.0574,0.0643,2,4,0.4945,3,1
1361.68,1,44,0.657,0.138,3,1,0.1654,0,1
3641.9,1,11,0.5614,-0.1392,0,1,0.6594,7,0
1133.62,1,35,0.7424,-0.3448,6,0,0.7104,59,1
300.3,0,32,0.8829,-0.2536,2,1,0.4314,7,0
565.08,1,60,0.578,-0.3678,2,0,0.05,42,1
232.01,0,3,0.8699,0.1499,2,0,0.4686,7,0
269.1,0,6,0.3765,-0.0018,0,0,0.36,3,0
240.51,0,2,0.4694,-0.1999,1,0,0.6857,7,0
288.37,0,33,0.6888,0.0102,1,0,0.312,8,0
540.33,0,34,0.394,0.1427,2,0,0.2243,4,1
1377.09,1,36,0.5989,0.0724,0,0,0.6773,8,0
841.87,1,15,0.4977,0.2159,2,3,0.6156,8,1
583.08,1,19,0.4687,0.0014,1,0,0.4293,3,0
463.11,0,26,0.5991,0.234,0,0,0.3367,0,0
874.85,1,3,0.8514,-0.1712,2,1,0.2273,6,0
486.36,1,46,0.2876,-0.0449,1,3,0.6541,6,0
372.13,0,4,0.639,-0.0986,1,0,0.4776,7,0
1274.38,1,41,0.3721,0.1046,4,2,0.2722,3,0
124.07,0,28,0.8378,-0.0902,1,0,0.3262,7,0
217.3,0,60,0.6089,0.1316,1,0,0.4221,1,0
279.0,0,42,0.861,0.0996,1,0,0.5757,2,1
1150.9,1,29,0.3476,-0.4068,6,0,0.05,29,1
242.1,0,43,0.1819,0.0196,1,0,0.6101,5,0
216.73,0,8,0.2932,-0.0745,1,0,0.7838,1,0
374.05,0,11,0.9229,0.0909,2,0,0.5632,3,0
2037.16,2,30,0.5603,-0.0202,2,0,0.2984,1,1
350.58,0,52,0.518,0.107,1,0,0.6915,2,1
196.54,0,50,0.3925,0.18,1,0,0.2423,2,0
180.65,0,23,0.7464,-0.0007,0,0,0.5051,5,0
3126.18,2,18,0.28,-0.1465,9,2,0.1191,58,1
972.24,1,58,0.4682,0.0492,1,0,0.8306,0,0
3314.57,2,34,0.5974,0.0899,1,0,0.1601,1,1
240.68,0,8,0.7375,-0.102,0,0,0.6866,1,0
219.55,0,14,0.5159,-0.0385,0,0,0.3623,1,0
1432.92,1,51,0.7684,-0.0396,1,0,0.3092,0,0
170.18,0,54,0.2353,0.1648,1,1,0.9311,5,0
1379.16,1,55,0.3701,-0.0049,0,0,0.7127,8,1
3810.06,2,1,0.7646,-0.1871,3,0,0.2919,18,1
391.86,0,50,0.4615,-0.1637,4,0,0.3515,48,1
1886.52,2,7,0.7561,-0.0055,1,0,0.4012,7,0
668.77,1,49,0.4285,-0.117,0,0,0.5926,7,0
269.44,0,53,0.5716,-0.1607,1,0,0.7458,8,0
184.31,0,22,0.1852,-0.1559,4,0,0.3709,59,1
207.12,0,12,0.7376,0.0021,0,0,0.8112,2,1
1115.3,1,43,0.5518,-0.1168,6,0,0.2191,42,0
364.0,0,5,0.1806,-0.316,6,0,0.5089,44,0
200.84,0,35,0.4712,-0.1722,2,1,0.6138,46,0
1127.62,1,20,0.3018,-0.4342,8,0,0.2325,40,1
339.98,0,26,0.9009,0.0285,3,0,0.2621,6,1
491.93,0,50,0.3718,0.032,2,0,0.6286,6,0
1086.18,1,60,0.1287,-0.4194,9,0,0.3428,35,1
420.05,0,25,0.7643,0.0507,1,0,0.351,6,0
342.7,0,18,0.7129,0.0904,1,0,0.6041,5,0
408.65,0,51,0.4355,-0.0554,4,0,0.055,33,1
184.82,0,25,0.4679,0.0354,1,0,0.8632,5,0
277.9,0,12,0.5951,-0.1614,4,0,0.4754,24,1
877.94,1,55,0.6061,0.0609,1,0,0.432,3,0
2203.74,2,60,0.4099,-0.2015,1,0,0.2409,2,0
338.74,0,18,0.5571,-0.302,2,0,0.1498,58,0
2996.67,2,10,0.6964,-0.182,3,1,0.4392,3,1
1020.97,1,10,0.1483,0.0513,4,0,0.2778,6,0
836.55,1,36,0.2261,-0.2476,3,0,0.1058,59,1
687.95,1,19,0.3384,0.1525,1,0,0.685,6,0
1306.67,1,38,0.3099,0.0336,0,0,0.7621,2,0
1005.89,1,46,0.8948,0.0249,2,1,0.6318,4,1
203.03,0,1,0.2042,0.0653,2,0,0.4827,3,0
831.67,1,52,0.6998,-0.0617,2,0,0.8048,0,1
157.55,0,2,0.1653,0.1369,0,0,0.6083,3,0
293.61,0,7,0.3196,-0.4107,8,0,0.5362,51,1
830.3,1,44,0.6284,-0.0303,2,0,0.6664,3,0
237.18,0,38,0.761,-0.3646,6,0,0.3654,57,1
504.97,0,59,0.2072,-0.0174,0,0,0.8926,4,0
193.49,0,35,0.601,-0.2602,4,0,0.2174,37,1
371.34,0,26,0.1038,-0.4312,5,0,0.4201,34,1
1913.27,1,41,0.2283,-0.0257,1,0,0.3903,4,1
1297.59,1,46,0.6867,-0.218,5,0,0.155,18,1
286.82,0,41,0.8855,-0.0002,1,0,0.8011,7,0
194.99,0,23,0.7745,-0.3976,2,1,0.1715,27,1
180.04,0,58,0.7784,0.0688,1,0,0.456,7,0
251.1,0,19,0.5391,0.0231,0,0,0.2878,1,0
699.78,1,21,0.3702,0.0602,1,0,0.747,7,0
691.86,1,17,0.8274,0.0449,1,1,0.6684,8,0
258.7,0,18,0.5531,0.0005,3,0,0.4049,5,0
279.81,0,13,0.343,-0.2513,6,0,0.2981,18,1
2844.23,2,35,0.169,-0.3897,5,0,0.05,48,1
577.09,1,44,0.3561,-0.375,2,1,0.1346,24,1
228.4,0,26,0.4665,-0.0887,9,0,0.05,19,1
274.24,0,56,0.4093,-0.3985,4,0,0.3598,42,1
270.82,0,29,0.7127,-0.0434,2,0,0.4622,1,1
4564.08,2,29,0.2011,-0.3755,3,0,0.7004,57,0
314.56,0,5,0.504,0.0925,0,0,0.6856,5,1
164.86,0,55,0.0837,-0.1184,1,0,0.2328,4,0
2778.28,2,9,0.3163,0.0423,3,0,0.6308,8,0
1077.29,1,10,0.8517,-0.1081,2,0,0.8145,2,0
277.57,0,57,0.2873,-0.1854,4,3,0.1647,45,1
189.65,0,32,0.6252,-0.0267,1,0,0.6321,3,0
536.57,0,5,0.1592,-0.0604,1,1,0.5519,8,0
612.02,1,27,0.335,-0.151,2,0,0.4139,7,0
365.46,0,36,0.4838,0.0108,1,0,0.4095,3,0
2574.07,2,1,0.7424,-0.0958,1,0,0.5098,6,0
2961.67,2,46,0.596,-0.1284,2,0,0.5964,3,1
1617.48,1,41,0.524,0.0386,2,0,0.6128,8,0
1083.33,1,1,0.2338,0.1169,0,0,0.7686,7,1
238.5,0,38,0.4487,0.0594,3,0,0.6608,2,1
427.08,0,14,0.4892,-0.1231,2,0,0.7629,5,0
713.61,1,45,0.4567,0.0063,1,0,0.6841,1,0
307.09,0,23,0.7657,-0.1918,6,0,0.4472,46,0
184.44,0,13,0.251,0.0064,2,0,0.6796,5,0
201.99,0,31,0.2129,0.0526,1,1,0.6848,0,0
295.26,0,27,0.469,-0.4315,5,0,0.5079,19,0
329.87,0,21,0.6413,-0.2141,5,0,0.2188,13,0
490.48,1,53,0.625,-0.046,1,0,0.7506,7,0
1059.2,1,39,0.7168,-0.4139,3,0,0.6996,29,0
668.09,1,30,0.8044,-0.1507,8,1,0.2553,23,0
1392.86,1,14,0.326,-0.0355,1,0,0.3596,8,0
256.39,0,35,0.2368,0.0955,2,0,0.3975,6,0
600.61,1,2,0.7594,-0.0807,5,0,0.4781,22,0
913.93,1,54,0.4299,0.0029,2,2,0.3719,2,1
210.44,0,1,0.4411,-0.1344,4,0,0.05,17,1
3741.92,2,42,0.5919,-0.2416,5,1,0.2301,38,1
290.05,0,21,0.556,-0.2001,7,0,0.6277,51,1
275.01,0,44,0.9441,-0.0456,2,0,0.2445,0,0
356.74,0,22,0.6086,0.082,1,0,0.9234,8,0
204.01,0,2,0.1993,-0.2365,2,1,0.5724,46,1
184.69,0,57,0.8942,-0.0384,1,0,0.813,1,0
1026.74,1,46,0.716,-0.0719,5,0,0.4185,25,1
1633.27,2,3,0.5012,-0.3874,5,1,0.2167,10,0
197.33,0,2,0.6494,-0.1398,3,2,0.5916,47,1
1192.83,1,32,0.4257,-0.2048,1,3,0.2034,3,1
348.51,0,58,0.6621,-0.0507,1,2,0.4822,3,0
573.86,1,35,0.2724,0.0121,3,0,0.4231,4,0
233.5,0,1,0.437,-0.1576,5,0,0.222,36,0
211.36,0,42,0.3647,0.0439,1,0,0.7446,0,0
1657.28,1,26,0.6094,0.0151,1,0,0.7213,1,0
1222.1,1,39,0.5114,-0.0684,2,2,0.311,11,0
768.1,1,22,0.1749,0.2215,1,0,0.8962,7,1
1088.86,1,1,0.562,0.0207,4,0,0.5246,0,0
553.66,1,2,0.1706,0.01,2,2,0.2659,7,0
229.17,0,38,0.6342,0.004,1,0,0.7227,8,0
300.84,0,39,0.6335,-0.3475,7,0,0.3232,32,0
339.73,0,20,0.281,0.0576,3,0,0.7058,5,0
280.27,0,5,0.1534,0.1472,0,1,0.5148,5,1
316.3,0,47,0.6217,-0.229,1,0,0.9249,8,0
298.06,0,10,0.6915,-0.3578,8,0,0.516,10,1
273.86,0,12,0.3107,0.1689,1,0,0.5174,6,0
802.37,1,28,0.0361,0.0593,0,0,0.3357,7,0
249.81,0,43,0.6088,0.0614,1,0,0.6638,8,0
965.26,1,60,0.2267,-0.1401,1,0,0.5021,0,1
1027.63,1,38,0.1543,0.0902,3,0,0.7197,3,1
310.85,0,58,0.3753,0.1209,0,0,0.1204,7,0
191.98,0,40,0.4151,-0.2697,2,0,0.399,36,1
627.41,1,51,0.1111,-0.0456,2,0,0.4818,2,0
1023.34,1,11,0.7383,0.0643,1,0,0.5731,8,0
485.4,0,4,0.4706,-0.0838,2,0,0.9438,4,0
305.89,0,41,0.3149,-0.3177,6,1,0.3541,55,1
770.58,1,59,0.5122,-0.1109,6,0,0.5179,36,1
962.7,1,45,0.57,0.1296,0,0,0.5753,7,0
194.8,0,21,0.1054,-0.0543,1,1,0.5133,2,1
458.52,0,30,0.3794,-0.0965,2,0,0.618,8,0
2561.97,2,7,0.5492,-0.2639,7,2,0.6356,53,1
229.42,0,21,0.5283,0.0398,1,0,0.4007,6,0
2263.9,2,41,0.3329,-0.3691,6,0,0.1778,56,0
241.15,0,10,0.5537,0.1484,1,0,0.8743,0,0
1408.54,1,29,0.3305,-0.0265,1,0,0.3442,7,0
270.18,0,18,0.453,0.0566,1,0,0.6266,7,1
306.21,0,30,0.6313,-0.0543,2,0,0.5176,7,0
2933.73,2,46,0.424,-0.0812,7,0,0.3328,57,1
223.77,0,54,0.6461,0.0866,0,0,0.9592,1,0
2568.36,2,25,0.1238,-0.1478,2,0,0.4371,8,1
319.24,0,50,0.5671,-0.048,2,0,0.6197,7,1
1393.11,2,43,0.5012,0.0043,0,0,0.3327,7,0
2621.93,2,56,0.5752,-0.0325,2,1,0.2476,4,0
875.86,1,45,0.6782,0.1072,2,3,0.2595,2,0
303.5,0,34,0.1073,-0.0682,7,0,0.6794,35,1
901.17,1,41,0.6057,0.0915,0,0,0.2562,5,0
974.51,1,20,0.7675,-0.2269,2,0,0.1154,37,0
3832.58,2,41,0.4656,-0.4021,3,0,0.05,42,1
191.92,0,43,0.6958,-0.1951,3,0,0.3046,20,0
257.27,0,37,0.4395,-0.1338,2,0,0.5133,2,0
366.21,0,7,0.2266,0.0138,2,0,0.8118,0,0
1053.15,1,32,0.7529,-0.0574,0,0,0.8616,6,0
2818.66,2,43,0.3833,-0.3226,7,0,0.05,11,0
760.24,0,12,0.6324,-0.0269,1,0,0.7751,2,0
1103.42,1,48,0.8168,-0.0588,3,0,0.05,45,0
3565.47,2,51,0.6681,0.0209,1,0,0.6172,4,0
260.45,0,33,0.6443,-0.2588,5,0,0.3833,18,1
204.87,0,58,0.5744,0.0378,1,3,0.8809,8,0
797.28,1,52,0.4281,0.0773,1,0,0.6894,2,1
1141.85,1,28,0.6348,-0.1059,1,1,0.1239,4,0
334.38,0,54,0.1846,0.0709,2,0,0.4393,3,1
1024.91,1,56,0.2905,-0.1313,2,0,0.4395,0,1
825.67,1,7,0.4888,-0.2594,2,0,0.7421,5,0
2105.68,2,60,0.513,0.2172,0,2,0.3644,4,0
2253.58,2,1,0.7055,-0.439,4,0,0.2981,27,1
1146.87,1,30,0.4119,-0.0248,3,0,0.6176,2,0
1194.49,1,57,0.6015,-0.1664,1,0,0.6394,2,0
203.91,0,44,0.5769,-0.0254,2,0,0.252,7,0
1162.17,1,17,0.5607,0.0407,1,0,0.766,4,0
230.93,0,39,0.8442,0.0443,0,1,0.3476,7,0
1048.74,1,13,0.8934,-0.1007,1,0,0.4615,1,0
271.16,0,15,0.4951,-0.3544,3,2,0.5387,9,1
1539.55,1,55,0.4818,0.0569,0,0,0.7252,6,1
250.52,0,3,0.7732,0.0439,1,0,0.6976,6,1
